iterationName	gameid	time	leftTarget	rightTarget	trialNum	turnNum	repNum	block	blockNum	eventType
testing	1257-50b77aa2-e31e-4e9b-b428-b2f4c0ce4fd6	1588723009182	L	C	0	1	0	{"x":2,"y":0,"width":1,"height":2,"color":[179,47,10,155]}	0	block
testing	1257-50b77aa2-e31e-4e9b-b428-b2f4c0ce4fd6	1588723012111	L	C	0	1	0	{"x":2,"y":2,"width":2,"height":1,"color":[10,47,179,155]}	1	block
testing	1257-50b77aa2-e31e-4e9b-b428-b2f4c0ce4fd6	1588723025294	L	C	0	3	0	{"x":3,"y":3,"width":2,"height":1,"color":[10,47,179,155]}	2	block
testing	1257-50b77aa2-e31e-4e9b-b428-b2f4c0ce4fd6	1588723028244	L	C	0	3	0	{"x":3,"y":4,"width":2,"height":1,"color":[10,47,179,155]}	3	block
testing	1257-50b77aa2-e31e-4e9b-b428-b2f4c0ce4fd6	1588723029979	L	C	0	3	0	{"x":4,"y":0,"width":1,"height":2,"color":[179,47,10,155]}	4	block
testing	1257-50b77aa2-e31e-4e9b-b428-b2f4c0ce4fd6	1588723032905	L	C	0	3	0	{"x":1,"y":3,"width":2,"height":1,"color":[10,47,179,155]}	5	block
testing	1257-50b77aa2-e31e-4e9b-b428-b2f4c0ce4fd6	1588723037535	L	C	0	3	0	{"x":1,"y":4,"width":1,"height":2,"color":[179,47,10,155]}	6	block
testing	1257-50b77aa2-e31e-4e9b-b428-b2f4c0ce4fd6	1588723039425	L	C	0	3	0	{"x":2,"y":4,"width":1,"height":2,"color":[179,47,10,155]}	7	block
testing	1257-50b77aa2-e31e-4e9b-b428-b2f4c0ce4fd6	1588723043606	L	C	0	3	0	{"x":5,"y":0,"width":1,"height":2,"color":[179,47,10,155]}	8	block
