iterationName	gameid	time	leftTarget	rightTarget	trialNum	turnNum	repNum	content	eventType
testing	1821-b94e0e38-c526-4e61-830c-809651e07aeb	1588724818335	L	C	0	0	0	nojnoj	chatMessage
testing	1821-b94e0e38-c526-4e61-830c-809651e07aeb	1588724836007	L	C	0	2	0	jobo	chatMessage
testing	1821-b94e0e38-c526-4e61-830c-809651e07aeb	1588724846706	L	C	0	4	0	ojbojb	chatMessage
