iterationName	gameid	time	leftTarget	rightTarget	trialNum	turnNum	repNum	content	eventType
testing	5270-33a4d52b-b773-4c76-89fa-2eb8fe5075e6	1588738388435	L	Pi	0	0	0	khb	chatMessage
