iterationName	gameid	time	leftTarget	rightTarget	trialNum	turnNum	repNum	content	eventType
testing	2049-3af24a62-d1af-46b2-a4e2-e9de7c70e6a3	1588724727483	L	C	0	0	0	objasvojbsfojv	chatMessage
testing	2049-3af24a62-d1af-46b2-a4e2-e9de7c70e6a3	1588724744795	L	C	0	2	0	jbo	chatMessage
testing	2049-3af24a62-d1af-46b2-a4e2-e9de7c70e6a3	1588724757327	L	C	0	4	0	jboj	chatMessage
